name,url,delay_ms,width,height,codec,bitrate_kb,status
南合文斗-让泪化作相思雨,https://vd4.bdstatic.com/mda-nkkg3c8svagws4mw/sc/cae_h264/1669036700122487927/mda-nkkg3c8svagws4mw.mp4,225,,,,0,有效
爱动漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235628/1/index.m3u8?fmt=ts2hls,4001,,,,0,失败
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8,4001,,,,0,失败
二十鯉,https://live.ottiptv.cc/huya/26355783,3168,,,,0,有效
定海路老夫子,https://live.ottiptv.cc/huya/26355770,908,,,,0,有效
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=MjsnQU&tk=FgM0vQMejxvG,143,,,,0,有效
凤凰中文,http://cdn6.163189.xyz/163189/fhzw,120,,,,0,有效
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$LR•IPV4•29『线路4』,10,,,,0,有效
抖音DJ热歌《就让我爱你》口口声声说爱我，却骗我零花钱！,https://vd3.bdstatic.com/mda-mmckck82d6uvwpnt/720p/h264/1639405506000887804/mda-mmckck82d6uvwpnt.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1702485765-0-0-b04a5b057a356a3c0b1512081f10d3fc&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=2565431652&vid=15981408447696889337&klogid=2565431652&abtest=114675_1,610,,,,0,失败
CCTV6[1080][S],http://182.140.125.47:808/hls/6/index.m3u8,235,,,,0,有效
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225653/2.m3u8,0,,,,0,失败
正在飞速上色！！,https://live.ottiptv.cc/bilibili/24467085,557,,,,0,失败
精选2,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11352884,223,,,,0,失败
牛奶可可球XD,https://live.ottiptv.cc/huya/29982617,1825,,,,0,有效
李一彤彤,https://live.ottiptv.cc/huya/31209506,1908,,,,0,有效
尐饭团,https://live.ottiptv.cc/huya/11352907,984,,,,0,有效
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=b0DLyC&tk=FgM0vQMejxvG,142,,,,0,有效
江苏体育,https://migu.188766.xyz/?migutoken=af50fdc5b09032a97cf990bd6f36aef2&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,4001,,,,0,失败
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw,171,,,,0,有效
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009$LR•IPV4•29『线路5』,10,,,,0,有效
还有最后一次机会,https://live.ottiptv.cc/bilibili/13460713,823,,,,0,失败
CCTV6[720][S],http://173.208.212.130:8181/1080p/cctv6.m3u8,157,,,,0,有效
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=m9nAWA&tk=FgM0vQMejxvG,143,,,,0,有效
入梦影视,https://live.ottiptv.cc/huya/31121607,1544,,,,0,有效
糊辣壳-阿达,https://live.ottiptv.cc/huya/30080254,873,,,,0,有效
江苏体育,https://migu.188766.xyz/?migutoken=25d75081796a390b82f0299988e556ac&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,4000,,,,0,失败
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw,82,,,,0,有效
CN卡通,https://stream1.freetv.fun/cnqia-tong-1.ctv,4001,,,,0,失败
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqca/xzwshd.m3u8?auth=test20251009$LR•IPV4•29『线路6』,10,,,,0,有效
国际化style,https://live.ottiptv.cc/huya/29982623,1790,,,,0,有效
CCTV7[720][S],http://207.56.13.146:81/cdnlive/cctv7.m3u8,268,,,,0,有效
天水慢直播,https://live.ottiptv.cc/huya/29465899,1075,,,,0,有效
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WdwTvm&tk=FgM0vQMejxvG,142,,,,0,有效
初心,https://live.ottiptv.cc/huya/11352941,975,,,,0,有效
手感恢復中...,https://live.ottiptv.cc/bilibili/10449037,1125,,,,0,失败
江苏体育,https://migu.188766.xyz/?migutoken=721cd3a9b6d2cd1a0e378a6a68ae2702&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,4001,,,,0,失败
CN卡通,https://stream1.freetv.fun/cnqia-tong-3.ctv,4002,,,,0,失败
CCTV8[720][S],http://173.208.212.130:8181/720p/cctv8.m3u8,106,,,,0,有效
越式酥麻,https://live.ottiptv.cc/huya/30764822,1500,,,,0,有效
严肃观赏佩丽卡艺术,https://live.ottiptv.cc/bilibili/9391580,577,,,,0,失败
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,231,,,,0,有效
江苏公共,http://iptv.666230.xyz/iptv/jsyd.php/G_JSGG,43,,,,0,失败
CCTV12社会与法,http://120.76.248.139/live/bfgd/4200000131.m3u8$LR•IPV4•29『线路7』,199,,,,0,有效
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UqeuE0&tk=FgM0vQMejxvG,141,,,,0,有效
嫩模下厨房,https://live.ottiptv.cc/huya/23735181,4002,,,,0,失败
旺财,https://live.ottiptv.cc/huya/21241762,825,,,,0,有效
江苏体育,https://migu.188766.xyz/?migutoken=e37f9d8dbdb18b5cdfd250b672323263&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,4001,,,,0,失败
反方向的钟1874,https://live.ottiptv.cc/huya/29465868,373,,,,0,有效
CCTV8[720][S],http://207.56.13.146:81/cdnlive/cctv8.m3u8,225,,,,0,有效
CCTV12社会与法,http://107.150.60.122/live/cctv12hd.m3u8$LR•IPV4•29『线路8』,104,,,,0,失败
千绪小绘,https://live.ottiptv.cc/huya/29465867,964,,,,0,有效
被鱼炸,https://live.ottiptv.cc/bilibili/23802459,830,,,,0,失败
小虎爱看剧,https://live.ottiptv.cc/huya/31196942,1538,,,,0,有效
百年影视馆,https://live.ottiptv.cc/huya/30399989,2163,,,,0,有效
方显出英仍无骨,https://live.ottiptv.cc/huya/26355854,730,,,,0,有效
江苏体育,https://stream1.freetv.fun/jiang-su-ti-yu-1.ctv,4001,,,,0,失败
CCTV4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=S8SfWs&tk=FgM0vQMejxvG,142,,,,0,有效
金鹰卡通,http://nas.suntao.online:35455/bptv/10000100000000050000000004796942.m3u8,265,,,,0,失败
伤感歌曲《孤单的玫瑰 寂寞的开》把握好今生，珍惜眼前人！,https://vd2.bdstatic.com/mda-mmdp1wspkizbreb6/1080p/cae_h264/1639553981673255014/mda-mmdp1wspkizbreb6.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1702485787-0-0-3a1b987c0961b83c71306d5bf0ed91f7&bcevod_channel=searchbox_feed&cr=3&cd=0&pd=1&pt=3&logid=2587860943&vid=17212630490925507009&klogid=2587860943&abtest=114675_1,224,,,,0,有效
刘若英-很爱很爱你,https://vd2.bdstatic.com/mda-mgsct1dxnx8x3sf5/sc/cae_h264_nowatermark/1627379778549277765/mda-mgsct1dxnx8x3sf5.mp4,226,,,,0,有效
凤凰中文,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15,933,,,,0,有效
CCTV12社会与法,http://192.151.150.154/live/cctv12hd.m3u8$LR•IPV4•29『线路9』,51,,,,0,失败
柔柔微冷,https://live.ottiptv.cc/huya/31138934,4000,,,,0,失败
摸一下,https://live.ottiptv.cc/bilibili/25336618,543,,,,0,失败
凤凰中文,http://221.7.175.154:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,441,,,,0,有效
CCTV9[576][S],http://124.228.160.190:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0,455,,,,0,有效
周杰伦-火车叨位去,http://txysong.mysoto.cc/songs/60194674.mkv,53,,,,0,失败
CCTV4,http://223.247.25.219:1234/631780421,211,,,,0,失败
江苏体育,https://migu.188766.xyz/?migutoken=e7cad15a67e285fc33476bc66661384a&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy,4001,,,,0,失败
江苏公共,https://live.chinacert.cftest5.cn/cnmg/live/626064693,1339,,,,0,失败
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-32.ctv,4001,,,,0,失败
凤凰中文,https://cdn6.163189.xyz/163189/fhzw,93,,,,0,有效
霹雳靓妹,https://live.ottiptv.cc/huya/20985840,1711,,,,0,有效
余小二哦,https://live.ottiptv.cc/huya/10279885,1312,,,,0,有效
精选3,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059574,759,,,,0,有效
CCTV12社会与法,http://198.204.228.26/live/cctv12hd.m3u8$LR•IPV4•29『线路10』,102,,,,0,失败
江苏体育,https://stream1.freetv.fun/jiang-su-ti-yu-4.ctv,4001,,,,0,失败
全优少年,https://live.ottiptv.cc/huya/11602081,895,,,,0,有效
CCTV-9 (576i),https://xykt-fix.github.io/Y77.m3u8,689,,,,0,有效
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-22.m3u8,4001,,,,0,失败
CCTV4,http://117.63.79.182:1234/631780421,197,,,,0,失败
用户2129914476的直播间,https://live.ottiptv.cc/bilibili/1936490559,1057,,,,0,失败
莫西西西西,https://live.ottiptv.cc/huya/30312372,2209,,,,0,有效
宝玉不姓贾,https://live.ottiptv.cc/huya/20985866,2159,,,,0,有效
首问关赞免三张，塔罗情感等,https://live.ottiptv.cc/bilibili/21125423,514,,,,0,失败
凤凰中文,http://43.152.224.209/qctv.fengshows.cn/live/0701pcc72.flv,437,,,,0,有效
CCTV12社会与法,http://bztv.tvbus.cc:8081/cdnlive/cctv12.m3u8$LR•IPV4•29『线路11』,168,,,,0,失败
简小熙,https://live.ottiptv.cc/huya/11342399,1499,,,,0,有效
江苏城市,https://mursor.ottiptv.cc/migu/626064714.m3u8?migutoken=b92ada516923349cef01531d5bff5992a22ba9122a3e7c2696e7edd09a971fa6e2a2e1a2209c9ab3c9a404643dce743a2de2a97c7793ae60e3b2614d285ec1c42bcb6619c30a8bb2923adbbb68,51,,,,0,失败
金鹰卡通,http://dsj.motem.top:8880/bptv/10000100000000050000000004796942.m3u8,44,,,,0,失败
美少女咸儿,https://live.ottiptv.cc/huya/11336572,838,,,,0,有效
港剧一家人,https://live.ottiptv.cc/huya/23903152,1488,,,,0,有效
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-19.m3u8,4001,,,,0,失败
CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8,421,,,,0,有效
CCTV12[720][S],http://107.150.60.122/live/cctv12hd.m3u8,156,,,,0,有效
播给家妻看的 谢谢 O.o,https://live.ottiptv.cc/bilibili/32048500,543,,,,0,失败
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202509030900312c5ad926e30449e5b9405f27a3fde9a6&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20250903090031&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.83&SecurityKey=20250903090031&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3712225a575d903704881b6443f50a06&ddCalcu=6307va1a02x52af2354a4567b51d89804307&sv=10004&ct=android,307,,,,0,失败
CCTV12社会与法,http://173.208.212.130:8181/720p/cctv12.m3u8$LR•IPV4•29『线路12』,509,,,,0,有效
一只梦幻小萌虎,https://live.ottiptv.cc/huya/21059556,865,,,,0,有效
朝服金子,https://live.ottiptv.cc/huya/29465865,1647,,,,0,有效
伤感DJ《三分清醒七分醉》感情并非顺风顺水，你把真心给了谁！,https://vd2.bdstatic.com/mda-mmdknf319i6kpmix/1080p/cae_h264/1639571605614446738/mda-mmdknf319i6kpmix.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1702485809-0-0-d0d4ca3fb72636eb927c32f837718873&bcevod_channel=searchbox_feed&cr=3&cd=0&pd=1&pt=3&logid=2609068684&vid=10445610702769616926&klogid=2609068684&abtest=114675_1,221,,,,0,有效
科幻梦工场,https://live.ottiptv.cc/huya/15152155,1085,,,,0,有效
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8,199,,,,0,有效
邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv,450,,,,0,失败
凤凰中文,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,241,,,,0,有效
撸车吧,https://live.ottiptv.cc/huya/20985779,1555,,,,0,有效
小猫咪不许睡懒觉哦～,https://live.ottiptv.cc/bilibili/1838246171,521,,,,0,失败
江苏城市,http://z.b.bkpcp.top/m.php?id=jscs,4001,,,,0,失败
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-34.m3u8,4001,,,,0,失败
CCTV12社会与法,http://173.208.212.130:8181/1080p/cctv12.m3u8$LR•IPV4•29『线路13』,520,,,,0,有效
安徽农业科教,http://203.205.191.53/live.ahsx.ahtv.cn/live/nykjtv.m3u8,4002,,,,0,失败
周杰伦-还在流浪,http://txysong.mysoto.cc/songs/100003873.mkv,54,,,,0,失败
壹车,https://live.ottiptv.cc/huya/20969124,1638,,,,0,有效
你同桌依依,https://live.ottiptv.cc/huya/31169570,977,,,,0,有效
江苏城市,https://mgtv.ottiptv.cc/migu/626064714.m3u8?migutoken=02cafbc9d94c9e5e26c383c50287313c55f7e68abea08e811428e9b13cd8e46f93919d1a0859b1c76d8e4e78e1f7b8a6f89d71daf38a8275ac7633b59bcdb7cbf189e3152afb4fa80fadf4b134,516,,,,0,失败
精选3,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=21059574,241,,,,0,失败
CCTV4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8,426,,,,0,有效
港片迷精选剧集,https://live.ottiptv.cc/huya/29465858,1403,,,,0,有效
CCTV12[1080][S],http://222.169.85.8:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,3129,,,,0,有效
十只小龟的监控,https://live.ottiptv.cc/bilibili/1791500870,522,,,,0,失败
CCTV13[1080][S],https://event.pull.hebtv.com/jishi/cp1.m3u8,1304,,,,0,有效
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=2025102308014130dd0a5e627f42499c11a2ab2361d34e&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20251023080141&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.83&SecurityKey=20251023080141&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5d7ae839a5e5f0b92b0a6b3471204437&ddCalcu=753de4724a60e02813794a35be65af00bb29,150,,,,0,失败
江苏城市,https://stream1.freetv.fun/675206b8446ce719bfb293b5a5296db3aa26521c9810de7c996838247cc56964.ctv,4001,,,,0,失败
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-13.m3u8,4001,,,,0,失败
歌声无边界,https://live.ottiptv.cc/huya/21241783,762,,,,0,有效
CCTV12社会与法,http://112.30.73.119:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路14』,328,,,,0,有效
barry观世界,https://live.ottiptv.cc/huya/20985835,1626,,,,0,有效
葱花,https://live.ottiptv.cc/huya/11352938,938,,,,0,有效
CCTV4,http://183.94.146.79:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0,429,,,,0,有效
CCTV12社会与法,http://112.30.73.119:9901/tsfile/live/1414_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路15』,161,,,,0,失败
CCTV14[720][S],http://bztv.tvbus.cc:8081/cdnlive/cctv14.m3u8,223,,,,0,有效
画一小时吃一块巧克力,https://live.ottiptv.cc/bilibili/21942653,557,,,,0,失败
CCTV14[1080][S],https://event.pull.hebtv.com/jishi/cp2.m3u8,860,,,,0,有效
袖中忽见洮河北,https://live.ottiptv.cc/huya/26355788,845,,,,0,有效
--娇妹,https://live.ottiptv.cc/huya/11342404,979,,,,0,有效
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8,156,,,,0,有效
CCTV4,http://116.52.173.236:1234/631780421,585,,,,0,失败
凤凰中文,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34629,4002,,,,0,失败
画碧蓝,https://live.ottiptv.cc/bilibili/1778754746,1022,,,,0,失败
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-9.ctv,4001,,,,0,失败
CCTV14[720][S],http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd,315,,,,0,有效
止戈电影,https://live.ottiptv.cc/huya/19863777,716,,,,0,有效
CCTV4,http://219.145.93.74:10000/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0,242,,,,0,有效
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202510240800588fc3b82544a14452832128fa5d5a06e0&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20251024080058&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.88&SecurityKey=20251024080058&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8926243c6d96bc2b45ee86fbcb2451f1&ddCalcu=18f9e12256642024b3ccb6fd6986ebec524b,288,,,,0,失败
小喇叭佩囍,https://live.ottiptv.cc/huya/23863778,2394,,,,0,有效
對君白蜥蜴,https://live.ottiptv.cc/huya/26355776,1836,,,,0,有效
CCTV12社会与法,http://2280.eu.org:1234/673168185,710,,,,0,失败
CCTV3,http://112.30.73.119:229/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0,324,,,,0,有效
CCTV15[720][S],http://173.208.212.130:8181/1080p/cctv15.m3u8,105,,,,0,有效
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub,118,,,,0,有效
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-39.m3u8,4001,,,,0,失败
Wang-我的女人,https://live.ottiptv.cc/huya/11352940,659,,,,0,有效
超越下一次的自己,https://live.ottiptv.cc/bilibili/24849023,850,,,,0,失败
安徽综艺体育,http://203.205.191.53/live.ahsx.ahtv.cn/live/zytytv.m3u8,4001,,,,0,失败
伤感DJ情歌《一手情二手爱》你一手的情，是我二手的爱！,https://vd2.bdstatic.com/mda-mmbt93dz49h9n6di/1080p/cae_h264/1639508799510396113/mda-mmbt93dz49h9n6di.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1702485829-0-0-766f74378e95a7fabef3760190beb96b&bcevod_channel=searchbox_feed&cr=3&cd=0&pd=1&pt=3&logid=2629645282&vid=1939010926057180753&klogid=2629645282&abtest=114675_1,224,,,,0,有效
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=20251025080101ab69bd3b555244cebecc8604efb5a5a2&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20251025080101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.90&SecurityKey=20251025080101&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=683e0ed68a2d415532c228c24c8c2767&ddCalcu=7668e7322e6c008ecd4628ca822d24c12535,343,,,,0,失败
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8,4001,,,,0,失败
CCTV5,http://112.30.73.119:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0,160,,,,0,有效
绿帽闪电侠,https://live.ottiptv.cc/huya/21059557,2313,,,,0,有效
CCTV4,http://58.56.162.102:4466/newlive/live/hls/4/live.m3u8,440,,,,0,有效
CCTV15[720][S],http://bztv.tvbus.cc:8081/cdnlive/cctv15.m3u8,220,,,,0,有效
娱乐现场,https://live.ottiptv.cc/huya/17001286,2020,,,,0,有效
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009,10,,,,0,有效
黑莓动画,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010002,4001,,,,0,失败
江苏城市,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202510260800570341656ce9a34a0299391875145072ee&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20251026080057&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.83&SecurityKey=20251026080057&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9dcd3c19797e0c00a88aca0c9a5b4642&ddCalcu=294de6c24d6b305ca199c709a7cea08c80a0,167,,,,0,失败
练习,https://live.ottiptv.cc/bilibili/1947334542,812,,,,0,失败
周杰伦-最伟大的作品,http://txysong.mysoto.cc/songs/100003875.mkv,54,,,,0,失败
凤凰中文,http://223.110.245.139/PLTV/3/224/3221226922/index.m3u8,4000,,,,0,失败
安徽影视,https://ahlive.ahwanyun.cn/live/8534e69a9af14e41a362bcef71d7896f/hls.m3u8,386,,,,0,失败
精选4,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342423,280,,,,0,有效
YJ-无语凝烟,https://live.ottiptv.cc/huya/26355856,855,,,,0,有效
冒险电影放映厅,https://live.ottiptv.cc/huya/21059566,1992,,,,0,有效
CCTV4,http://221.7.175.154:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,212,,,,0,有效
江苏城市,https://stream1.freetv.fun/jiang-su-cheng-shi-7.m3u8,4001,,,,0,失败
黑莓动画,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EUc618y1E09GbQwwuOzEKaQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND,4000,,,,0,失败
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqca/xzwshd.m3u8?auth=test20251009,9,,,,0,有效
港剧连连看,https://live.ottiptv.cc/huya/23863882,1862,,,,0,有效
王亦天之高也,https://live.ottiptv.cc/huya/29465874,1171,,,,0,有效
冷漠-不要再说你还爱我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_911272&response=res&format=mp4&type=convert_url,1833,,,,0,有效
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8,104,,,,0,有效
CCTV5+,https://myip.pdtvhd.com/Sports/streams/CCTV5pul.m3u8,683,,,,0,有效
里昂保护的玛蒂达,https://live.ottiptv.cc/huya/21059594,700,,,,0,有效
家里都骂我画这些没出息。。。,https://live.ottiptv.cc/bilibili/1726450026,1077,,,,0,失败
凤凰中文,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8,4000,,,,0,失败
港剧迷狂热,https://live.ottiptv.cc/huya/29465847,908,,,,0,有效
湖南卫视[1080][S],http://221.7.175.154:8445/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,211,,,,0,有效
最忧郁的直播间,https://live.ottiptv.cc/bilibili/5768465,777,,,,0,失败
阿汤哥的梦中情人,https://live.ottiptv.cc/huya/21059591,1651,,,,0,有效
CCTV12社会与法,http://192.151.150.154/live/cctv12hd.m3u8,323,,,,0,有效
CCTV5,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WCkN7r&tk=FgM0vQMejxvG,142,,,,0,有效
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8,104,,,,0,有效
头好痒啊！要长脑子了！,https://live.ottiptv.cc/bilibili/5064230,603,,,,0,失败
凤凰资讯,http://r.jdshipin.com/0Rp07,46,,,,0,有效
湖南卫视[720][S],http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd,157,,,,0,有效
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-15.ctv,4000,,,,0,失败
主播辣眼睛,https://live.ottiptv.cc/huya/11352915,1523,,,,0,有效
